record_id,lesson_id,lesson_number,lesson_title,exercise_order,exercise_type,textbook_page,textbook_page_range,source_pdf_page,source_pdf_page_range,section_id,section_label,prompt_raw,options_raw,audio_asset_ids,related_text_dialogue_ids,answer_status,review_status,source_note,uncertainty,source_file
E05-003,boya-intermediate-i-lesson-05,5,音乐的魅力,3,survey,65,,,,S05-002-04,小调查,"向你的朋友（至少五人）调查以下问题，并在班里总结汇报：
1.你喜欢流行音乐还是古典音乐？
2.你喜欢在家听音乐还是去音乐会现场听？
3.你常常一个人听音乐还是和朋友一起听？
4.听音乐时，你是静心听还是边听边做其他事情？
5.你最喜欢的音乐家是谁？为什么？",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-004,boya-intermediate-i-lesson-05,5,音乐的魅力,4,listening_comprehension_questions,65,,,,S05-003-01,听对话，回答问题,听对话，回答问题：1.男士的太太对什么音乐感兴趣？2.他们的观点有什么不同？3.女士的家乡是什么样的？4.男士觉得自己好像在哪儿？5.对爷爷来说，画画儿有什么好处？6.女士的哥哥病好以后有什么变化？,,"[""A05-002""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-005,boya-intermediate-i-lesson-05,5,音乐的魅力,5,listening_multiple_choice,"[65,66]",65–66,,,S05-003-02,选出与所听到的句子意思相近一项,选出与所听到的句子意思相近一项：1.大家都愿意把自己的衣物送给灾区的人们／大家都争着为灾区人民献血／大家都争先恐后地报名去灾区。2.回想过去，再看看现在的生活，两位老人心情激动而无法平静／紧张得要命／感到很失望。3.暑假很快就结束了，小明又回到老人身边上学去了／只好回到城里上学／只好跟着爷爷奶奶回到城里上学。4.他喜欢和狼一起生活在几乎见不到人的深山里／喜欢像狼一样生活在几乎见不到人的深山里／不喜欢像狼一样住在几乎见不到人的深山里。5.我躺在树林中享受着美妙的音乐／躺在树林中使我忘记了城市里吵闹声／这来自大自然的声音好像把我带到了树林中。,,"[""A05-003""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-006,boya-intermediate-i-lesson-05,5,音乐的魅力,6,guided_speaking,66,,,,S05-003-03,用三至五句话回答问题，并使用画线词语,用三至五句话回答问题，并使用画线词语：1.你常听古典音乐还是现代音乐？本国音乐还是外国音乐？说说理由。2.你喜欢去森林、田野、海滨体会大自然中的美妙声音吗？3.你觉得什么样的人是有魅力的人？4.当你的朋友为生活烦恼时，你愿意倾听他的诉说吗？5.有人说，爱情是文学作品中永恒的主题，你觉得呢？,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-007,boya-intermediate-i-lesson-05,5,音乐的魅力,7,listen_repeat_comment,66,,,,S05-004-01,听录音，跟读句子，说说自己是否有过类似的感受,听录音，跟读句子，说说自己是否有过类似的感受：1.太阳升起的那一刻，不但风景被唤醒，鸟与虫也都唱起了欢乐的歌。2.这些自然的声音在录音机里显出它特别的美丽。3.乐曲仿佛是一条河，有时轻缓地流动，有时欢快地奔腾。4.音乐是人类为自己建造的天堂，在这里，有心灵的安宁与充实。,,"[""A05-004""]",,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-008,boya-intermediate-i-lesson-05,5,音乐的魅力,8,listening_repetition,66,,,,S05-004-02,听记句子，谈谈自己看法,听记句子，谈谈自己看法。教材提供四条作答线，未印出待听句子的文字。,,"[""A05-005""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-009,boya-intermediate-i-lesson-05,5,音乐的魅力,9,listening_fill_blank,67,,,,S05-005-02-01,（一）听第一遍录音，填空,听第一遍录音，填空：1.一听到雄壮的交响乐曲，我总会____，热血沸腾。2.她更喜欢听轻缓温和的轻音乐，总是____。3.流行音乐往往转瞬即逝，而古典音乐却保持着____。4.置身于美丽的大自然中，你会忘记一周____与____。5.大自然的声音，美得____。,,"[""A05-006""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-010,boya-intermediate-i-lesson-05,5,音乐的魅力,10,listening_true_false,67,,,,S05-005-02-02,（二）听第二遍录音，判断正误,听第二遍录音，判断正误：1.只要有西方的乐团来演奏，张先生和太太就一定要到现场去听。2.李先生几乎每个周末都开车和家人去倾听大自然的声音。3.张先生要带上录音机录下交响乐团演奏的音乐。,,"[""A05-006""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-011,boya-intermediate-i-lesson-05,5,音乐的魅力,11,listening_open_response,67,,,,S05-005-02-03,（三）听后回答,听后回答：张先生和李先生各有什么爱好？请举例说明。,,"[""A05-006""]",,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-012,boya-intermediate-i-lesson-05,5,音乐的魅力,12,pattern_completion,68,,,,S05-006-02,句式练习,用“相比之下”完成句子：1.大家都在自觉加班，____。2.这个城市每个地方都很干净，____。3.这家的老人生活得十分开心，____。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-013,boya-intermediate-i-lesson-05,5,音乐的魅力,13,pattern_speaking,68,,,,S05-006-02,句式练习,用“……个没够”造句：1.（吃）____。2.（看）____。3.（聊）____。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-014,boya-intermediate-i-lesson-05,5,音乐的魅力,14,pattern_speaking,69,,,,S05-006-02,句式练习,分别说说什么事物或地方“脏得无法形容／冷得无法形容／热得无法形容／……”,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-015,boya-intermediate-i-lesson-05,5,音乐的魅力,15,culture_discussion,69,,,,S05-007-01,请你说说,1.你听过小乐队在室内演奏的经典乐曲吗？如果听过，请谈谈你的感受。2.谈谈你对西方古典音乐的理解。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-016,boya-intermediate-i-lesson-05,5,音乐的魅力,16,reading_comprehension,70,,,,S05-007-03,读后回答,读后回答：1.什么是室内乐？2.室内乐与交响乐的区别是什么？,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-017,boya-intermediate-i-lesson-05,5,音乐的魅力,17,work_review,70,,,,S05-008-01,作品评比,将自己去郊区或野外录下的大自然的声音在班里播放，由大家点评。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-018,boya-intermediate-i-lesson-05,5,音乐的魅力,18,music_appreciation,70,,,,S05-008-02,音乐欣赏,播放一首西方经典音乐，简单介绍作曲者，并谈谈对这一乐曲的感受。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-019,boya-intermediate-i-lesson-05,5,音乐的魅力,19,picture_speaking,70,,,,S05-008-03,看图说话,把你旅行中拍下的最美自然风光（如大海、树林、高山、田野等）照片展示给大家看，并说出你感受到的音乐之美。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-020,boya-intermediate-i-lesson-05,5,音乐的魅力,20,survey_report,70,,,,S05-008-04,调查报告,将自己所做的有关“音乐”的调查，做出数字统计，并在班里总结汇报。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-021,boya-intermediate-i-lesson-05,5,音乐的魅力,21,research_preparation,72,,,,S05-010-02,课外实践,登录音乐网站，了解当前排行靠前的一首乐曲的名字、作者、歌词等，准备在课上放给大家听。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-022,boya-intermediate-i-lesson-05,5,音乐的魅力,22,listening_comprehension_questions,72,,,,S05-011-01,听对话，回答问题,听对话，回答问题：1.女士的姐姐为什么起得这么早？2.男士昨晚去哪儿了？3.女士这个周末做什么了？4.男士的母亲为什么身体比以前好了？5.母亲对女士送的礼物是什么态度？6.老板对男士拿下大合同是什么态度？7.女士同意男士的观点吗？8.女士有什么爱好？,,"[""A05-008""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-023,boya-intermediate-i-lesson-05,5,音乐的魅力,23,listening_multiple_choice,"[72,73]",72–73,,,S05-011-02,选出与所听到句子意思相近一项,选出与所听到句子意思相近的一项：1.老板管理职工更严格／老板从不原谅职工过错／你们老板管理更严格。2.等她快十分钟不能再等／有八九个人没来但没时间再等／她很有可能不来了。3.他可能去看电影／可能忘了看电影／是不是不想看电影。4.他学老板讲话学得很像／理解老板的话很准确／和老板模样很像。5.感觉他是在夸我／他说夸我但话里有话让我不舒服／他总在我不舒服时夸我。,,"[""A05-009""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-024,boya-intermediate-i-lesson-05,5,音乐的魅力,24,guided_speaking,73,,,,S05-011-03,用三至五句话回答问题，并使用画线词语,用三至五句话回答问题，并使用画线词语：1.如果你买了一套新房子，你打算把它装修成什么风格？2.你认为什么样的人可以称为顶天立地的人？3.你认为怎样才能处理好同事之间的关系？4.什么时候你会神情专注？5.有的音乐发烧友为了到现场听一场音乐会花很多钱，你觉得值得吗？,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-025,boya-intermediate-i-lesson-05,5,音乐的魅力,25,listen_repeat_substitute,73,,,,S05-012-01,听录音，跟读句子，并模仿画线部分的语言形式,听录音，跟读句子，并模仿画线部分的语言形式（A1+而+A2），选用适当形容词各说一句话：1.风穿过竹林，本身就是一种单纯而丰满的音乐。2.海潮的节奏是轻缓而温和的。3.变化不是太大，但却有一种细腻而美丽的风格。4.它们是一种广大而永恒的背景。,,"[""A05-010""]",,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-026,boya-intermediate-i-lesson-05,5,音乐的魅力,26,listening_repetition,74,,,,S05-012-02,听记并复述短文,听记并复述短文。教材提供五条作答线，未印出待听短文文字。,,"[""A05-011""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-027,boya-intermediate-i-lesson-05,5,音乐的魅力,27,listening_fill_blank,74,,,,S05-013-02-01,（一）听第一遍录音，填空,听第一遍录音，填空：1.我家的唱片是不少，不过____是我们家老李买的。2.家里有两个____的玻璃门大书柜，里面全是他买的唱片。3.和老李比起来，我们家老王恐怕是____。4.老李认识了一些____，常常一起去听音乐会。5.看他那____的样子，我都不知道该不该跟他打招呼。,,"[""A05-012""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-028,boya-intermediate-i-lesson-05,5,音乐的魅力,28,listening_true_false,75,,,,S05-013-02-02,（二）听第二遍录音，判断正误,听第二遍录音，判断正误：1.老李只收藏古典和现代风格唱片。2.老王收藏的唱片比老李多。3.老王常常因为听音乐忘了要做的事情。4.老李常常和太太一起去听音乐会，一起去泡音乐酒吧。5.老李和他朋友在街头的演奏很受路人的欢迎。,,"[""A05-012""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-029,boya-intermediate-i-lesson-05,5,音乐的魅力,29,listening_open_response,75,,,,S05-013-02-03,（三）听后回答,听后回答：两位夫人都说自己的丈夫是音乐迷，举例说明他们迷到什么程度。,,"[""A05-012""]",,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-030,boya-intermediate-i-lesson-05,5,音乐的魅力,30,pattern_completion,76,,,,S05-014-02,句式练习,完成句子：1.和他们的大学比起来，____。2.和别的饭馆儿比起来，____。3.和这些年轻人比起来，____。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-031,boya-intermediate-i-lesson-05,5,音乐的魅力,31,pattern_speaking,76,,,,S05-014-02,句式练习,用“一V就是+数量词”造句：（1）（讲）（2）（去）（3）（买）（4）（歇）。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-032,boya-intermediate-i-lesson-05,5,音乐的魅力,32,pattern_dialogue,76,,,,S05-014-02,句式练习,用“你还别说”组织对话：（1）A：____ B：____ （2）A：____ B：____,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-033,boya-intermediate-i-lesson-05,5,音乐的魅力,33,culture_discussion,76,,,,S05-015-01,请你说说,1.介绍你喜爱的一位音乐家和他的作品。2.简单介绍你们国家民族音乐发展的概况。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-034,boya-intermediate-i-lesson-05,5,音乐的魅力,34,reading_comprehension,77,,,,S05-015-03,读后回答,读后回答：1.贝多芬创作后期遇到了什么困难？2.贝多芬的作品有哪些？,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-035,boya-intermediate-i-lesson-05,5,音乐的魅力,35,music_appreciation,77,,,,S05-016-01,音乐欣赏,请将准备好的乐曲播放给大家听，并介绍这首乐曲的相关知识。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-036,boya-intermediate-i-lesson-05,5,音乐的魅力,36,reading_speaking,"[77,78]",77–78,,,S05-016-02,读一读，说一说,查词典，了解下面这些词语的意思，并说说它们与音乐的关系：五音不全、阳关三叠、余音绕梁、曲高和寡、一唱三叹、靡靡之音、荡气回肠、铿锵有力。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E05-037,boya-intermediate-i-lesson-05,5,音乐的魅力,37,research_presentation,78,,,,S05-016-03,认识音乐名人,上网搜索下面几位音乐家，并简单介绍他们的生平及音乐作品：贝多芬、莫扎特、门德尔松、肖邦。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-05.json
E06-001,boya-intermediate-i-lesson-06,6,挑战,1,interview,80,,91,,S06-002-02,采访,采访你的中国朋友，了解他们的梦想与心中的偶像。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-002,boya-intermediate-i-lesson-06,6,挑战,2,speech_preparation,81,,92,,S06-002-03,三分钟演讲准备,以“我喜爱的运动”为题，做三分钟演讲准备。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-003,boya-intermediate-i-lesson-06,6,挑战,3,listening_comprehension_questions,81,,92,,S06-003-01,听对话，回答问题,"听对话，回答问题：
1. 为什么说女士很幸运？
2. 女士觉得男士的弟弟怎么样？
3. 女士希望自己的丈夫怎么样？
4. 他们为什么喜欢看这个艺术团的演出？
5. 男士为什么不能去听音乐会？
6. 女士觉得这首歌怎么样？",,"[""A06-002""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-004,boya-intermediate-i-lesson-06,6,挑战,4,listening_multiple_choice,"[81,82]",81–82,"[92,93]",92–93,S06-003-02,选出与所听到的句子意思相近的一项,"选出与所听到的句子意思相近的一项：
1. A. 我喜欢她，因为她每场网球比赛都会赢。 B. 她是我最喜爱的网球运动员，虽然她比赛常常输。 C. 不管她赢还是输，我都喜欢看她比赛，因为我崇拜她。
2. A. 我不知道那个姑娘是怎么去世的。 B. 我总是梦见发生那起交通事故的可怕场面。 C. 交通事故现场并不可怕。
3. A. 只有完成这个新的高难动作，才有可能取得好成绩。 B. 不能完成这个新的高难动作，你就不能参加比赛。 C. 敢向自己挑战，才能学会这个新的高难动作。
4. A. 我保持这项长跑纪录快八年了。 B. 我打破了这项保持八年的长跑纪录。 C. 这项长跑纪录是我八年多前创造的。
5. A. 他希望每次比赛都能打破世界纪录。 B. 他希望这次比赛能打破自己的纪录。 C. 他希望每次比赛都能超越自己过去的成绩。",,"[""A06-003""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-005,boya-intermediate-i-lesson-06,6,挑战,5,guided_speaking,82,,93,,S06-003-03,用三至五句话回答问题，并使用画线词语,"用三至五句话回答问题，并使用画线词语：
1. 很多人都有自己崇拜的偶像，你的偶像是谁？为什么崇拜他？
2. 现在很多影视明星都有自己的粉丝，你是谁的粉丝？为什么喜欢看这位明星的作品？
3. 你最喜欢的运动项目是什么？你在这个项目上取得过什么样的成绩？
4. 在你们国家或者你居住过的某个国家举办过奥运会吗？什么时候？在哪个城市举办？
5. 如果真的有来世的话，你希望下辈子过什么样的生活？",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-006,boya-intermediate-i-lesson-06,6,挑战,6,listen_repeat_substitute,82,,93,,S06-004-01,听录音，跟读句子，并用画线词语各说一句话,"听录音，跟读句子，并用画线词语各说一句话：
1. 即使工作再忙，也不应该忽视对孩子的教育。
2. 市政府修建了多条地铁，这样一来，交通堵塞的问题就解决了。
3. 在外人看来，他们是模范夫妻，其实，他们之间有很多矛盾。
4. 我父母喜欢美术，我和妹妹喜欢音乐，总之，我们全家都喜欢艺术。
5. 他之所以没有赢得这场比赛，是因为他的腿伤使他无法正常发挥。",,"[""A06-004""]",,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-007,boya-intermediate-i-lesson-06,6,挑战,7,listen_read_comment,82,,93,,S06-004-02,听录音，有感情地朗读并谈谈自己感受,"听录音，有感情地朗读并谈谈自己感受：
1. 上帝从来不给任何人“最幸福”这三个字，他在所有人的欲望前面设下永恒的距离，公平地给每一个人以局限。
2. 他知道奥林匹斯山上的圣火为何而燃烧，那不是为了一个人把另一个人打败，而是为了有机会表现人类的不屈，命定的局限虽然永远存在，但是不屈的挑战却也从未缺席。
3. 我希望既有一个健美的身体，又有一个领悟了人生意义的灵魂。但是，前者可以向上帝祈祷，后者却必须在千难万苦中靠自己去获得。",,"[""A06-005""]",,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-008,boya-intermediate-i-lesson-06,6,挑战,8,listening_fill_blank,83,,94,,S06-005-02-01,（一）听第一遍录音，填空,"（一）听第一遍录音，填空：
1. 我真________自己也变成运动员，去和他们一起比赛。
2. 我最喜欢的________还是田径。
3. 他那________的身材，________的动作，看得让人________。
4. 什么时候再________一项新的________？",,"[""A06-006""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-009,boya-intermediate-i-lesson-06,6,挑战,9,listening_true_false,83,,94,,S06-005-02-02,（二）听第二遍录音，判断正误,"（二）听第二遍录音，判断正误：
1. 男士看了奥运会的拳击、游泳、田径和篮球比赛。
2. 女士看的比赛比男士多。
3. 男士一直保持着一项小学生田径纪录，女士很羡慕。",,"[""A06-006""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-010,boya-intermediate-i-lesson-06,6,挑战,10,listening_open_response,83,,94,,S06-005-02-03,（三）听后回答,（三）听后回答：介绍男士喜欢的运动项目和喜欢观看的比赛。,,"[""A06-006""]",,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-011,boya-intermediate-i-lesson-06,6,挑战,11,pattern_completion,"[84,85]",84–85,"[95,96]",95–96,S06-006-02,句式练习,"用“还……呢”完成对话：
（1）A：听说他是一个农业专家。
B：________
（2）A：这所大学是个名校，很多名人都是这里毕业的。
B：________
（3）A：这可是名牌产品。
B：________",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-012,boya-intermediate-i-lesson-06,6,挑战,12,pattern_dialogue,85,,96,,S06-006-02,句式练习,"用“有什么V什么”组织对话：
（1）买
A：________
B：________
（2）听
A：________
B：________
（3）用
A：________
B：________
（4）喝
A：________
B：________",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-013,boya-intermediate-i-lesson-06,6,挑战,13,pattern_dialogue,85,,96,,S06-006-02,句式练习,"用“巧了”组织对话：
（1）A：________
B：________
（2）A：________
B：________",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-014,boya-intermediate-i-lesson-06,6,挑战,14,pattern_completion,85,,96,,S06-006-02,句式练习,"用“这么说来”完成对话：
（1）A：我们公司今年没有招聘计划。
B：________
（2）A：她说她不喜欢抽烟的人。
B：________
（3）A：双方可以通过微信先沟通一下。
B：________",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-015,boya-intermediate-i-lesson-06,6,挑战,15,culture_discussion,86,,97,,S06-007-01,请你说说,"请你说说：
1. 上一届奥运会包括哪些比赛项目？
2. 你们国家的运动员在哪些奥运会比赛项目上取得过优秀成绩？",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-016,boya-intermediate-i-lesson-06,6,挑战,16,reading_comprehension,86,,97,,S06-007-03,读后回答,"读后回答：
1. 现代奥林匹克运动会是从哪一年开始举行？在哪儿？
2. 什么是奥林匹克精神？著名奥林匹克格言是什么？",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-017,boya-intermediate-i-lesson-06,6,挑战,17,speech,87,,98,,S06-008-01,三分钟演讲,以“我喜爱的运动”为题，做三分钟演讲。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-018,boya-intermediate-i-lesson-06,6,挑战,18,classroom_practice,87,,98,,S06-008-02,课堂实践,观看一段体育比赛（如足球、篮球、田径等）的视频，模仿电视解说员对比赛进行解说。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-019,boya-intermediate-i-lesson-06,6,挑战,19,group_report,87,,98,,S06-008-03,小组报告,以小组为单位，通过文字、图片、视频等多种形式，介绍一位优秀运动员的成长过程，并在班里汇报。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-020,boya-intermediate-i-lesson-06,6,挑战,20,interview_report,87,,98,,S06-008-04,采访报告,以“你的梦想与心中的偶像”为题，将自己的采访结果，以PPT等形式在班里汇报。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-021,boya-intermediate-i-lesson-06,6,挑战,21,speech_preparation,89,,100,,S06-010-02,三分钟演讲准备,以“假如我是一个残疾人”为题，做三分钟演讲准备。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-022,boya-intermediate-i-lesson-06,6,挑战,22,person_introduction,89,,100,,S06-010-03,人物介绍,下面是身有残疾却为世界做出重大贡献的伟大人物，查看有关资料，对其中一位人物进行介绍。候选人物：贝多芬、爱迪生、史帝芬·霍金、海伦·凯勒。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-023,boya-intermediate-i-lesson-06,6,挑战,23,listening_comprehension_questions,89,,100,,S06-011-01,听对话，回答问题,"听对话，回答问题：
1. 女士羡慕男士什么？
2. 这些健美操照片怎么样？
3. 女士希望男士怎么样？
4. 男士是怎么评价大海的？
5. 为什么昨晚的舞蹈很受欢迎？
6. 男士是怎么评价故事中古人和大自然的抗争的？",,"[""A06-008""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-024,boya-intermediate-i-lesson-06,6,挑战,24,listening_multiple_choice,90,,101,,S06-011-02,选出与所听到的句子意思相近的一项,"选出与所听到的句子意思相近的一项：
1. A. 我喜欢和爸爸一起在电视上看足球比赛。 B. 爸爸希望我能陪他去现场看足球比赛。 C. 我希望爸爸能和我一起去现场看足球比赛。
2. A. 我弟弟下载的游戏多得都数不过来了。 B. 我弟弟每天都要数一数他下载了多少游戏。 C. 我弟弟下载了多少游戏，他从来没数过。
3. A. 我非常喜欢爷爷画的这幅画儿，常常到他的房间去看。 B. 我非常喜欢爷爷朋友画的这幅画儿，常常到爷爷的房间去看。 C. 这幅画儿是爷爷的朋友画的，我很喜欢，常常去爷爷朋友家看。
4. A. 王老师跳舞的时候很活泼，可是平时很严肃。 B. 王老师是一个很活泼的人，喜欢跳优美的舞蹈。 C. 王老师无论什么时候都很严肃。
5. A. 我喜欢听这首歌，但是不会唱。 B. 我爱听她唱这首歌，总是不由得跟着哼起来。 C. 我喜欢听这首歌，但是不喜欢跟着哼唱。
6. A. 老年舞蹈队的队员们跳起舞来都很快乐。 B. 老年合唱队的队员们唱起歌来都很有节奏感。 C. 老年合唱队队员们唱起歌来都充满感情。",,"[""A06-009""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-025,boya-intermediate-i-lesson-06,6,挑战,25,guided_speaking,90,,101,,S06-011-03,用三至五句话回答问题，并使用画线词语,"用三至五句话回答问题，并使用画线词语：
1. 有人说“教师是人类灵魂的工程师”，你怎么看？
2. 做什么工作需要有坚强的意志？请举例说明。
3. 你认为一个人的能力是天生的还是后天培养的？
4. 介绍一些你喜欢的优美的歌曲或舞蹈。",,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-026,boya-intermediate-i-lesson-06,6,挑战,26,listen_read_comment,91,,102,,S06-012-01,听录音，有感情地朗读并谈谈自己的感受,"听录音，有感情地朗读并谈谈自己的感受：
1. 即使所有的青藤树都倒了，你也要站着；即使全世界都沉睡了，你也要醒着。
2. 我们每个人都会在有意无意中给别人很多，同样，也会剥夺别人很多。
3. 每一个“别人”都同自己一样充满了渴望：一声呼唤、一个微笑、一道目光、一纸信笺、一个电话、一种关注，甚至仅仅是那么一种认可或容忍，而我们却常常忽略。每个人心中都有一片绿荫，却不能汇成森林；每个人都在呼唤，却总是不能互相应答。",,"[""A06-010""]",,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-027,boya-intermediate-i-lesson-06,6,挑战,27,listen_repeat_comment,91,,102,,S06-012-02,听录音，跟读句子，并谈谈自己的看法,"听录音，跟读句子，并谈谈自己的看法：
1. 接受挑战，就可以享受胜利的喜悦。
2. 有勇气承担命运，这才是英雄好汉。
3. 挑战让生命充满乐趣，战胜挑战让生命充满意义。
4. 生命中的挑战并不是要让你陷于停顿，而是要帮助你发现自我。
5. 每一次挑战都是向自己和他人证明能力的一次机会。
6. 感激每一个新的挑战，因为它可以锻造你的意志和品格。",,"[""A06-011""]",,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-028,boya-intermediate-i-lesson-06,6,挑战,28,listening_fill_blank,92,,103,,S06-013-02-01,（一）听第一遍录音，填空,"（一）听第一遍录音，填空：
1. 那些________的女孩子，虽然听不到声音，也不能用语言表达自己的________，可是她们却用________的舞蹈，展现她们________。
2. 这些________的少女，以超越自我的________，用________的舞姿向命运挑战。她们________地向世人宣布：我们也能像其他人一样，用美好的身体语言，显示我们向命运抗争________的灵魂。",,"[""A06-012""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-029,boya-intermediate-i-lesson-06,6,挑战,29,listening_true_false,92,,103,,S06-013-02-02,（二）听第二遍录音，判断正误,"（二）听第二遍录音，判断正误：
1. 我曾经在电视上观看过三次残疾人艺术团表演的《千手观音》。
2. 她们有的是由于儿时的一场灾难，丧失了听和说的能力。
3. 看着她们演出后满脸的泪水，我想所有观众都会为这些女孩子祈祷。",,"[""A06-012""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-030,boya-intermediate-i-lesson-06,6,挑战,30,listening_open_response,92,,103,,S06-013-02-03,（三）听后回答,（三）听后回答：简单介绍舞蹈《千手观音》。,,"[""A06-012""]",,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
E06-031,boya-intermediate-i-lesson-06,6,挑战,31,pattern_speaking,93,,104,,S06-014-02,句式练习,用“我敢说”对当前的经济形势或社会现象等做一个大胆的预测。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-06.json
